NO_OF_FRAMES	3291
NO_OF_CAMERAS	10
NO_OF_MARKERS	8
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-01-28, 16:24:35.810	198772.96539480
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Wrist	Pointer	Thumb	Middle	Ring	Pinky
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Wrist X	Wrist Y	Wrist Z	Pointer X	Pointer Y	Pointer Z	Thumb X	Thumb Y	Thumb Z	Middle X	Middle Y	Middle Z	Ring X	Ring Y	Ring Z	Pinky X	Pinky Y	Pinky Z	
2621	26.20000	1366.569	-534.937	1310.525	1351.752	-566.003	1025.717	1598.594	-560.063	1016.305	1780.055	-564.384	1006.741	1691.704	-597.210	1075.997	1784.236	-524.699	1034.891	1770.637	-496.614	1025.384	1746.216	-479.759	1020.735
2622	26.21000	1366.630	-534.918	1310.474	1351.764	-565.958	1025.630	1598.569	-560.122	1016.201	1780.157	-564.060	1006.237	1691.245	-599.746	1074.191	1784.381	-524.495	1034.628	1770.602	-496.498	1025.177	1746.143	-479.781	1020.695
2623	26.22000	1366.622	-534.947	1310.483	1351.789	-565.945	1025.661	1598.501	-560.149	1016.144	1780.181	-563.690	1005.690	1690.920	-602.339	1071.997	1784.422	-524.292	1034.414	1770.815	-496.150	1025.039	1746.189	-479.776	1020.648
2624	26.23000	1366.657	-534.948	1310.480	1351.746	-565.983	1025.656	1598.478	-560.157	1016.101	1780.175	-563.855	1005.522	1690.728	-604.458	1069.850	1784.624	-524.011	1034.402	1770.816	-496.046	1024.901	1746.234	-479.805	1020.678
2625	26.24000	1366.652	-534.959	1310.496	1351.788	-565.958	1025.664	1598.390	-560.113	1016.069	1780.177	-563.951	1005.366	1690.572	-606.586	1067.603	1784.760	-523.819	1034.208	1770.818	-496.009	1024.821	1746.221	-479.876	1020.633
2626	26.25000	1366.676	-534.972	1310.505	1351.770	-565.996	1025.664	1598.365	-560.137	1016.009	1780.176	-564.095	1005.213	1690.336	-608.826	1065.151	1784.676	-523.445	1033.849	1770.843	-495.928	1024.764	1746.379	-479.807	1020.678
2627	26.26000	1366.729	-534.908	1310.439	1351.789	-565.979	1025.652	1598.319	-560.112	1015.943	1780.146	-564.146	1005.152	1690.096	-610.646	1063.050	1784.804	-523.377	1033.796	1772.430	-494.991	1025.629	1747.085	-479.103	1021.931
2628	26.27000	1366.738	-534.938	1310.474	1351.765	-565.937	1025.661	1598.317	-560.165	1015.895	1780.122	-564.224	1005.117	1689.831	-612.357	1061.289	1784.831	-523.311	1033.760	1772.377	-494.962	1025.676	1747.081	-479.046	1022.128
2629	26.28000	1366.765	-534.974	1310.459	1351.789	-565.970	1025.648	1598.270	-560.178	1015.795	1780.044	-564.461	1005.173	1689.619	-613.596	1059.538	1784.824	-523.348	1033.783	1772.384	-495.063	1025.847	1747.152	-479.481	1022.527
2630	26.29000	1366.784	-534.970	1310.444	1351.788	-565.977	1025.644	1598.251	-560.208	1015.820	1779.991	-564.829	1005.192	1689.246	-614.902	1058.195	1784.841	-523.536	1033.803	1772.412	-495.210	1026.047	1746.956	-479.880	1022.685
2631	26.30000	1366.831	-535.036	1310.425	1351.787	-565.985	1025.639	1598.185	-560.228	1015.774	1779.938	-565.054	1005.383	1688.795	-615.873	1057.117	1785.055	-523.922	1034.014	1772.518	-495.409	1026.276	1747.146	-480.544	1023.262
2632	26.31000	1366.843	-535.041	1310.397	1351.784	-566.025	1025.628	1598.183	-560.237	1015.765	1779.910	-565.224	1005.600	1688.571	-616.582	1056.371	1784.905	-524.258	1034.029	1772.617	-495.779	1026.480	1747.142	-480.689	1023.503
2633	26.32000	1366.854	-535.043	1310.369	1351.786	-566.024	1025.600	1598.163	-560.269	1015.794	1779.921	-565.166	1005.863	1688.294	-617.123	1055.707	1784.896	-524.504	1034.117	1772.721	-495.931	1026.678	1747.173	-480.739	1023.765
2634	26.33000	1366.874	-535.089	1310.364	1351.786	-566.043	1025.581	1598.160	-560.242	1015.728	1779.935	-565.147	1005.910	1688.002	-617.849	1055.009	1784.900	-524.517	1034.178	1772.642	-495.975	1026.680	1747.161	-480.885	1023.941
2635	26.34000	1366.915	-535.090	1310.360	1351.804	-565.986	1025.591	1598.117	-560.236	1015.727	1779.918	-565.101	1005.980	1687.692	-618.255	1054.587	1784.946	-524.521	1034.238	1772.673	-496.011	1026.693	1747.231	-480.884	1024.076
2636	26.35000	1366.889	-535.127	1310.409	1351.805	-565.980	1025.594	1598.069	-560.203	1015.685	1779.977	-565.058	1006.046	1687.404	-618.664	1054.149	1785.000	-524.444	1034.295	1772.737	-495.962	1026.776	1747.175	-480.900	1024.205
2637	26.36000	1366.941	-535.129	1310.363	1351.786	-566.037	1025.612	1598.071	-560.222	1015.676	1779.920	-565.069	1006.109	1687.165	-619.276	1053.372	1784.981	-524.402	1034.297	1772.749	-495.952	1026.831	1747.137	-480.878	1024.328
2638	26.37000	1366.931	-535.170	1310.360	1351.830	-566.039	1025.577	1598.067	-560.247	1015.780	1779.916	-565.041	1006.132	1686.924	-619.621	1053.027	1785.169	-524.464	1034.350	1772.855	-495.938	1026.765	1747.165	-480.893	1024.435
2639	26.38000	1366.920	-535.158	1310.390	1351.829	-566.027	1025.602	1598.047	-560.173	1015.666	1779.903	-565.073	1006.151	1686.761	-619.738	1052.512	1785.270	-524.493	1034.230	1772.936	-495.978	1026.736	1747.177	-480.950	1024.486
2640	26.39000	1366.959	-535.179	1310.348	1351.804	-565.997	1025.576	1598.048	-560.162	1015.656	1779.892	-565.082	1006.145	1686.444	-620.192	1052.158	1785.341	-524.554	1034.143	1773.028	-496.014	1026.694	1747.269	-480.958	1024.530
2641	26.40000	1366.970	-535.196	1310.337	1351.849	-565.995	1025.580	1598.024	-560.144	1015.641	1779.878	-565.062	1006.037	1686.197	-620.720	1051.491	1785.278	-524.603	1033.840	1773.098	-496.136	1026.627	1747.247	-480.991	1024.498
2642	26.41000	1366.940	-535.184	1310.339	1351.847	-565.970	1025.583	1598.024	-560.145	1015.644	1779.882	-565.103	1005.933	1685.987	-620.954	1051.234	1785.300	-524.778	1033.729	1773.191	-496.257	1026.553	1747.412	-481.236	1024.576
2643	26.42000	1367.011	-535.224	1310.298	1351.891	-565.981	1025.561	1598.024	-560.126	1015.657	1779.899	-565.136	1005.811	1685.888	-621.176	1050.963	1785.270	-524.968	1033.592	1773.265	-496.363	1026.568	1747.494	-481.379	1024.665
2644	26.43000	1366.998	-535.246	1310.289	1351.872	-566.010	1025.585	1597.999	-560.112	1015.630	1779.827	-565.414	1005.643	1685.786	-621.373	1050.734	1785.477	-525.359	1033.825	1773.295	-496.462	1026.551	1747.621	-481.642	1024.815
2645	26.44000	1366.996	-535.266	1310.300	1351.872	-566.009	1025.584	1598.024	-560.140	1015.634	1779.772	-565.579	1005.551	1685.715	-621.745	1050.311	1785.588	-525.498	1033.881	1773.222	-496.747	1026.254	1747.596	-481.978	1024.436
2646	26.45000	1367.009	-535.299	1310.332	1351.890	-565.972	1025.584	1598.024	-560.145	1015.630	1779.703	-565.690	1005.383	1685.728	-622.057	1049.702	1785.639	-525.597	1033.865	1773.330	-497.019	1026.290	1747.657	-482.208	1024.402
2647	26.46000	1367.014	-535.367	1310.343	1351.873	-566.029	1025.575	1597.996	-560.090	1015.572	1779.715	-565.767	1005.271	1685.636	-622.131	1049.291	1785.542	-525.564	1033.663	1773.348	-497.126	1026.091	1747.795	-482.157	1024.350
2648	26.47000	1366.998	-535.411	1310.346	1351.871	-566.022	1025.587	1598.027	-560.161	1015.647	1779.723	-565.793	1005.101	1685.688	-622.184	1049.004	1785.567	-525.596	1033.567	1773.376	-497.180	1025.965	1747.827	-482.172	1024.280
2649	26.48000	1367.001	-535.412	1310.327	1351.847	-566.037	1025.530	1597.979	-560.219	1015.686	1779.722	-565.836	1004.933	1685.669	-622.253	1048.701	1785.595	-525.588	1033.449	1773.233	-497.338	1025.761	1747.732	-482.306	1024.149
2650	26.49000	1366.969	-535.563	1310.417	1351.871	-566.043	1025.566	1597.999	-560.166	1015.588	1779.763	-565.832	1004.769	1685.716	-622.253	1048.448	1785.633	-525.649	1033.325	1773.188	-497.281	1025.524	1747.959	-482.170	1024.187
2651	26.50000	1366.969	-535.585	1310.394	1351.877	-566.088	1025.606	1597.996	-560.117	1015.553	1779.767	-565.834	1004.687	1685.795	-622.309	1048.320	1785.626	-525.711	1033.277	1773.220	-497.362	1025.444	1747.968	-482.187	1024.081
2652	26.51000	1366.973	-535.592	1310.380	1351.914	-566.031	1025.557	1598.017	-560.118	1015.576	1779.791	-565.832	1004.632	1685.870	-622.250	1048.098	1785.710	-525.738	1033.318	1773.293	-497.486	1025.496	1748.036	-482.225	1024.043
2653	26.52000	1366.948	-535.627	1310.400	1351.888	-566.023	1025.539	1597.989	-560.250	1015.673	1779.793	-565.800	1004.588	1685.994	-622.252	1047.891	1785.800	-525.806	1033.430	1773.299	-497.507	1025.505	1748.013	-482.246	1023.955
2654	26.53000	1366.963	-535.687	1310.395	1351.890	-566.035	1025.525	1598.028	-560.216	1015.615	1779.809	-565.765	1004.579	1686.125	-622.364	1047.635	1785.726	-525.682	1033.315	1773.201	-497.407	1025.330	1748.020	-482.211	1023.969
2655	26.54000	1366.930	-535.688	1310.382	1351.889	-566.036	1025.524	1597.959	-560.223	1015.684	1779.827	-565.691	1004.529	1686.245	-622.335	1047.403	1785.700	-525.648	1033.240	1773.175	-497.357	1025.346	1747.970	-482.139	1023.930
2656	26.55000	1366.935	-535.726	1310.426	1351.913	-566.037	1025.557	1598.019	-560.129	1015.564	1779.847	-565.593	1004.449	1686.302	-622.405	1046.999	1785.640	-525.594	1033.211	1773.220	-497.338	1025.289	1747.945	-482.106	1023.884
2657	26.56000	1366.922	-535.775	1310.422	1351.889	-566.035	1025.514	1598.021	-560.099	1015.591	1779.799	-565.660	1004.428	1686.279	-622.461	1046.930	1785.687	-525.584	1033.192	1773.218	-497.326	1025.265	1747.947	-482.068	1023.775
2658	26.57000	1366.888	-535.756	1310.422	1351.896	-566.095	1025.544	1598.039	-560.067	1015.546	1779.796	-565.691	1004.374	1686.286	-622.543	1046.817	1785.684	-525.635	1033.251	1773.206	-497.385	1025.243	1747.986	-482.126	1023.794
2659	26.58000	1366.895	-535.788	1310.457	1351.870	-566.092	1025.533	1597.982	-560.168	1015.669	1779.787	-565.709	1004.394	1686.230	-622.590	1046.761	1785.649	-525.661	1033.313	1773.117	-497.578	1025.105	1748.085	-482.184	1023.890
2660	26.59000	1366.914	-535.772	1310.440	1351.913	-566.057	1025.536	1597.997	-560.175	1015.674	1779.782	-565.813	1004.392	1686.209	-622.647	1046.666	1785.738	-525.813	1033.492	1773.151	-497.617	1025.106	1748.120	-482.213	1023.902
2661	26.60000	1366.885	-535.816	1310.474	1351.912	-566.064	1025.541	1597.995	-560.088	1015.563	1779.716	-565.960	1004.332	1686.223	-622.718	1046.529	1785.771	-525.936	1033.555	1773.401	-497.672	1025.393	1748.187	-482.296	1023.889
2662	26.61000	1366.834	-535.805	1310.428	1351.932	-566.027	1025.510	1597.994	-560.107	1015.534	1779.715	-565.994	1004.261	1686.270	-622.858	1046.386	1785.725	-526.004	1033.595	1773.327	-497.815	1025.267	1748.138	-482.317	1023.814
2663	26.62000	1366.817	-535.821	1310.449	1351.918	-566.130	1025.560	1598.019	-560.128	1015.568	1779.727	-566.018	1004.163	1686.221	-622.902	1046.324	1785.664	-526.134	1033.655	1773.416	-497.960	1025.320	1747.935	-482.580	1023.657
2664	26.63000	1366.840	-535.868	1310.451	1351.913	-566.077	1025.513	1598.040	-560.105	1015.540	1779.743	-566.030	1004.069	1686.183	-622.956	1046.242	1785.730	-526.371	1033.774	1773.381	-498.384	1025.288	1747.968	-482.598	1023.547
2665	26.64000	1366.793	-535.880	1310.454	1351.912	-566.083	1025.511	1597.979	-560.167	1015.632	1779.643	-566.028	1003.997	1686.194	-622.827	1046.013	1785.638	-526.570	1033.877	1773.501	-498.616	1025.313	1747.983	-482.651	1023.468
2666	26.65000	1366.774	-535.931	1310.464	1351.931	-566.034	1025.507	1598.018	-560.099	1015.563	1779.720	-566.109	1004.078	1686.163	-623.019	1046.199	1785.666	-526.732	1033.974	1773.551	-498.810	1025.315	1747.993	-482.752	1023.448
2667	26.66000	1366.748	-535.922	1310.429	1351.912	-566.103	1025.491	1598.016	-560.072	1015.513	1779.726	-566.118	1004.081	1686.074	-622.998	1046.232	1785.525	-526.993	1033.921	1773.809	-499.110	1025.528	1747.994	-482.807	1023.387
2668	26.67000	1366.761	-535.950	1310.452	1351.910	-566.117	1025.495	1598.020	-560.120	1015.561	1779.635	-566.167	1004.022	1685.910	-622.947	1046.366	1785.348	-527.229	1033.950	1773.957	-499.023	1025.706	1748.243	-482.628	1023.625
2669	26.68000	1366.733	-535.948	1310.456	1351.936	-566.124	1025.503	1598.019	-560.113	1015.554	1779.695	-566.256	1004.119	1685.715	-622.974	1046.451	1785.320	-527.270	1034.081	1773.933	-499.046	1025.699	1748.229	-482.645	1023.574
2670	26.69000	1366.698	-535.966	1310.443	1351.929	-566.084	1025.463	1598.040	-560.076	1015.558	1779.650	-566.174	1004.013	1685.368	-622.938	1046.500	1785.340	-527.247	1034.223	1773.887	-498.995	1025.723	1748.216	-482.611	1023.597
2671	26.70000	1366.700	-535.991	1310.497	1351.936	-566.086	1025.553	1598.022	-560.128	1015.658	1779.686	-566.076	1003.836	1684.989	-622.990	1046.550	1785.449	-527.100	1034.497	1773.892	-498.965	1025.843	1748.235	-482.510	1023.774
2672	26.71000	1366.667	-536.014	1310.470	1351.928	-566.071	1025.490	1598.040	-560.065	1015.554	1779.670	-566.041	1003.775	1684.606	-623.099	1046.843	1785.487	-527.159	1034.705	1773.723	-499.096	1025.728	1748.047	-482.844	1023.634
2673	26.72000	1366.648	-536.012	1310.427	1351.910	-566.117	1025.495	1598.061	-560.021	1015.553	1779.638	-566.025	1003.675	1684.250	-623.115	1047.110	1785.517	-526.970	1034.883	1773.538	-498.867	1025.726	1748.077	-482.805	1023.829
2674	26.73000	1366.630	-536.015	1310.466	1351.954	-566.124	1025.464	1598.037	-559.999	1015.529	1779.639	-565.991	1003.568	1683.734	-622.929	1047.887	1785.430	-526.961	1034.961	1773.467	-498.752	1025.784	1748.084	-482.704	1023.940
2675	26.74000	1366.605	-536.025	1310.436	1351.953	-566.101	1025.504	1598.061	-559.997	1015.575	1779.599	-566.045	1003.340	1682.993	-622.740	1048.910	1785.322	-526.991	1035.046	1773.499	-498.756	1025.753	1748.164	-482.702	1024.000
2676	26.75000	1366.626	-536.039	1310.450	1351.910	-566.144	1025.482	1598.081	-559.932	1015.592	1779.546	-566.139	1003.117	1682.426	-622.719	1049.593	1785.038	-527.235	1035.105	1773.556	-498.810	1025.669	1748.071	-482.798	1023.778
2677	26.76000	1366.610	-536.066	1310.459	1351.955	-566.080	1025.506	1598.106	-559.935	1015.599	1779.519	-566.208	1002.979	1681.737	-622.242	1050.466	1784.856	-527.603	1035.358	1773.780	-499.125	1025.850	1748.096	-482.896	1023.690
2678	26.77000	1366.643	-536.057	1310.468	1351.959	-566.133	1025.539	1598.103	-559.898	1015.572	1779.481	-566.322	1002.777	1680.904	-621.920	1052.147	1784.916	-528.096	1035.828	1773.954	-499.128	1026.086	1748.334	-482.803	1023.864
2679	26.78000	1366.579	-536.064	1310.457	1351.953	-566.119	1025.495	1598.106	-559.935	1015.607	1779.449	-566.471	1002.573	1680.143	-620.971	1054.175	1784.786	-528.629	1036.054	1774.021	-499.410	1026.236	1748.362	-483.210	1023.711
2680	26.79000	1366.542	-536.080	1310.426	1351.935	-566.139	1025.513	1598.149	-559.938	1015.602	1779.385	-566.648	1002.463	1679.252	-619.904	1056.722	1784.613	-529.241	1036.185	1773.970	-500.486	1026.240	1748.453	-483.855	1023.721
2681	26.80000	1366.560	-536.079	1310.466	1351.934	-566.127	1025.530	1598.193	-559.921	1015.628	1779.242	-566.909	1002.547	1678.657	-618.113	1059.538	1784.408	-530.191	1036.617	1774.049	-501.111	1026.365	1748.459	-484.068	1023.788
2682	26.81000	1366.533	-536.137	1310.400	1351.952	-566.144	1025.474	1598.196	-559.914	1015.701	1779.119	-567.617	1003.129	1678.324	-615.933	1062.640	1784.219	-531.161	1036.995	1774.194	-502.204	1026.618	1748.495	-484.255	1024.045
2683	26.82000	1366.438	-536.297	1310.545	1351.952	-566.094	1025.499	1598.222	-559.989	1015.771	1779.101	-567.837	1003.522	1678.650	-613.213	1065.987	1783.861	-531.761	1037.108	1773.997	-502.750	1026.445	1748.426	-484.232	1024.273
2684	26.83000	1366.482	-536.150	1310.420	1351.937	-566.142	1025.493	1598.287	-560.093	1015.712	1779.137	-567.758	1004.040	1679.373	-610.005	1069.564	1783.626	-531.892	1037.404	1773.960	-502.899	1026.417	1748.286	-484.121	1024.541
2685	26.84000	1366.427	-536.144	1310.388	1351.933	-566.164	1025.484	1598.358	-560.034	1015.890	1779.175	-567.628	1004.631	1679.629	-606.875	1072.619	1783.526	-531.891	1037.594	1773.964	-502.768	1026.346	1748.183	-483.968	1024.714
2686	26.85000	1366.341	-536.383	1310.509	1351.933	-566.165	1025.481	1598.376	-559.885	1015.919	1779.081	-567.688	1005.319	1679.625	-603.839	1075.494	1783.576	-531.905	1037.902	1774.195	-502.466	1026.508	1748.278	-483.721	1024.734
2687	26.86000	1366.294	-536.385	1310.557	1351.934	-566.184	1025.473	1598.438	-559.748	1015.872	1779.019	-567.927	1005.907	1680.208	-600.505	1077.872	1783.702	-531.850	1038.403	1774.264	-502.251	1026.774	1748.284	-483.137	1024.519
2688	26.87000	1366.263	-536.396	1310.530	1351.953	-566.101	1025.515	1598.463	-559.642	1016.018	1778.980	-568.003	1006.262	1681.091	-597.721	1080.029	1783.688	-532.035	1038.835	1774.249	-502.124	1027.173	1748.331	-482.683	1024.796
2689	26.88000	1366.239	-536.429	1310.563	1351.998	-566.070	1025.495	1598.485	-559.551	1016.054	1778.970	-568.213	1006.541	1682.129	-594.298	1082.159	1783.762	-532.246	1039.255	1774.140	-501.829	1027.452	1748.108	-482.563	1025.054
2690	26.89000	1366.269	-536.439	1310.559	1351.979	-566.076	1025.539	1598.587	-559.473	1016.185	1779.022	-568.159	1007.070	1683.791	-590.431	1084.242	1783.663	-532.142	1039.534	1774.080	-501.831	1027.717	1747.911	-482.431	1025.381
2691	26.90000	1366.237	-536.428	1310.555	1352.018	-565.976	1025.533	1598.661	-559.566	1016.284	1779.066	-568.316	1007.544	1685.534	-586.608	1085.928	1783.613	-532.100	1039.809	1774.023	-501.869	1028.090	1747.837	-482.368	1025.784
2692	26.91000	1366.212	-536.398	1310.560	1352.019	-565.987	1025.520	1598.713	-559.399	1016.514	1779.061	-568.425	1008.190	1687.023	-582.934	1087.501	1783.499	-531.996	1040.188	1773.944	-501.940	1028.470	1747.775	-482.243	1026.177
2693	26.92000	1366.175	-536.404	1310.537	1352.019	-565.986	1025.519	1598.781	-559.382	1016.595	1779.110	-568.383	1008.932	1688.547	-579.337	1088.662	1783.338	-531.898	1040.469	1773.913	-501.852	1028.801	1747.799	-482.010	1026.351
2694	26.93000	1366.107	-536.433	1310.594	1352.019	-565.986	1025.520	1598.876	-559.367	1016.650	1779.106	-568.236	1009.467	1690.505	-575.512	1089.956	1783.128	-531.564	1040.654	1773.823	-501.667	1029.038	1747.762	-481.627	1026.529
2695	26.94000	1366.090	-536.491	1310.593	1352.019	-565.987	1025.508	1599.059	-559.308	1016.545	1779.266	-567.747	1009.945	1695.050	-573.773	1092.706	1783.056	-531.024	1040.874	1773.912	-501.052	1029.419	1747.535	-481.303	1026.773
2696	26.95000	1366.027	-536.526	1310.623	1352.000	-566.020	1025.539	1599.152	-559.321	1016.601	1779.362	-567.259	1010.375	1694.179	-566.943	1091.320	1783.189	-530.419	1041.021	1773.764	-500.082	1029.355	1747.242	-480.862	1026.900
2697	26.96000	1365.989	-536.531	1310.616	1352.000	-566.019	1025.540	1599.198	-559.375	1016.746	1779.584	-566.517	1010.873	1698.262	-563.948	1093.440	1783.284	-529.369	1040.882	1773.506	-499.323	1028.962	1746.884	-480.116	1026.649
2698	26.97000	1365.950	-536.522	1310.610	1351.956	-566.054	1025.531	1599.277	-559.296	1016.840	1779.757	-565.743	1011.071	1699.767	-558.812	1092.852	1783.194	-528.324	1040.535	1773.290	-498.505	1028.592	1746.491	-479.192	1026.141
2699	26.98000	1365.908	-536.543	1310.620	1351.981	-566.069	1025.543	1599.338	-559.250	1016.933	1779.857	-564.985	1011.364	1701.394	-554.442	1092.544	1783.116	-527.574	1040.348	1773.146	-497.548	1028.327	1746.359	-478.048	1026.152
2700	26.99000	1365.890	-536.577	1310.622	1352.000	-565.999	1025.562	1599.387	-559.186	1016.988	1780.027	-564.194	1011.715	1701.949	-549.649	1091.432	1783.191	-526.897	1040.447	1773.058	-496.689	1028.299	1746.123	-476.712	1026.140
2701	27.00000	1365.853	-536.549	1310.636	1352.026	-566.008	1025.580	1599.442	-559.163	1017.106	1780.224	-563.551	1011.695	1704.179	-544.989	1089.983	1783.282	-525.940	1040.524	1773.050	-495.996	1028.552	1745.620	-475.892	1026.489
2702	27.01000	1365.809	-536.499	1310.625	1351.994	-565.973	1025.506	1599.540	-559.080	1017.130	1780.260	-563.250	1012.113	1706.306	-539.749	1088.013	1783.356	-525.427	1040.645	1772.915	-495.449	1028.813	1745.354	-475.432	1027.247
2703	27.02000	1365.789	-536.522	1310.641	1352.020	-565.988	1025.530	1599.597	-559.136	1017.288	1780.427	-562.717	1012.536	1707.961	-534.751	1085.502	1783.131	-524.709	1040.380	1772.626	-494.989	1028.753	1745.163	-475.177	1027.944
2704	27.03000	1365.756	-536.515	1310.629	1352.022	-565.928	1025.559	1599.685	-559.144	1017.394	1780.483	-562.155	1013.119	1709.343	-529.662	1082.912	1783.098	-524.107	1040.386	1772.377	-494.486	1028.605	1744.717	-474.712	1028.084
2705	27.04000	1365.706	-536.551	1310.642	1351.997	-565.894	1025.563	1599.745	-559.218	1017.584	1780.527	-561.771	1013.413	1710.467	-525.393	1079.942	1783.117	-523.460	1040.442	1772.378	-493.937	1028.604	1744.471	-474.224	1028.011
2706	27.05000	1365.640	-536.524	1310.639	1352.022	-565.933	1025.567	1599.855	-559.098	1017.627	1780.619	-561.101	1013.536	1711.363	-521.777	1077.293	1783.314	-522.499	1040.327	1772.399	-493.171	1028.352	1744.347	-473.531	1027.794
2707	27.06000	1365.640	-536.524	1310.636	1352.004	-565.979	1025.572	1599.893	-559.114	1017.719	1780.816	-560.250	1013.520	1712.086	-518.363	1074.605	1783.210	-521.393	1039.884	1772.206	-492.419	1027.962	1744.128	-472.977	1027.399
2708	27.07000	1365.552	-536.499	1310.613	1351.980	-565.956	1025.551	1599.997	-559.082	1017.772	1780.975	-559.444	1013.276	1712.672	-516.221	1072.252	1782.888	-520.301	1038.923	1772.086	-491.413	1027.501	1744.075	-472.536	1027.232
2709	27.08000	1365.511	-536.517	1310.602	1351.977	-565.951	1025.572	1599.864	-559.201	1018.106	1781.144	-558.790	1013.246	1713.206	-513.814	1070.276	1783.322	-519.793	1038.658	1772.004	-490.575	1026.967	1743.868	-472.055	1026.970
2710	27.09000	1365.493	-536.533	1310.621	1351.976	-565.940	1025.588	1599.918	-559.149	1018.140	1781.186	-558.448	1013.254	1713.645	-511.842	1068.350	1783.379	-518.913	1038.021	1772.015	-489.829	1026.383	1743.728	-471.560	1026.740
