NO_OF_FRAMES	719
NO_OF_CAMERAS	10
NO_OF_MARKERS	8
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-01-28, 16:29:07.453	199044.62658890
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Wrist	Pointer	Thumb	Middle	Ring	Pinky
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Mixed
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Wrist X	Wrist Y	Wrist Z	Pointer X	Pointer Y	Pointer Z	Thumb X	Thumb Y	Thumb Z	Middle X	Middle Y	Middle Z	Ring X	Ring Y	Ring Z	Pinky X	Pinky Y	Pinky Z	
342	3.41000	1553.291	81.027	1331.370	1548.834	90.969	1027.345	1797.768	99.110	1029.502	1974.903	101.605	1013.392	1899.268	42.064	1056.010	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
343	3.42000	1553.273	81.009	1331.354	1548.809	90.958	1027.303	1797.763	99.061	1029.466	1974.837	101.648	1013.657	1899.245	42.085	1055.871	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
344	3.43000	1553.220	80.966	1331.368	1548.833	90.940	1027.316	1797.757	98.994	1029.394	1974.773	101.729	1013.820	1897.825	42.966	1055.327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
345	3.44000	1553.163	81.004	1331.388	1548.857	90.975	1027.360	1797.790	98.994	1029.419	1974.754	101.770	1013.998	1899.306	41.901	1055.848	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
346	3.45000	1553.126	81.027	1331.347	1548.829	90.950	1027.331	1797.707	98.960	1029.372	1974.778	102.263	1014.639	1899.278	41.904	1055.806	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
347	3.46000	1553.098	80.920	1331.414	1548.752	90.779	1027.403	1797.739	99.014	1029.357	1974.808	102.373	1014.849	1899.280	41.930	1055.781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
348	3.47000	1553.017	80.923	1331.373	1548.849	90.978	1027.310	1797.748	98.967	1029.391	1974.785	102.509	1014.982	1899.321	41.844	1055.829	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
349	3.48000	1552.963	80.791	1331.407	1548.826	90.940	1027.332	1797.748	98.994	1029.344	1974.809	102.451	1014.790	1899.194	42.011	1055.688	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
350	3.49000	1552.970	80.883	1331.394	1548.826	90.941	1027.330	1797.748	99.019	1029.340	1974.729	102.591	1014.790	1899.268	41.878	1055.721	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
351	3.50000	1552.887	80.815	1331.430	1548.823	90.810	1027.406	1797.708	99.006	1029.342	1974.809	102.552	1014.841	1899.256	41.825	1055.662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
352	3.51000	1552.868	80.778	1331.437	1548.824	90.999	1027.303	1797.719	99.014	1029.321	1974.770	102.497	1014.831	1897.786	42.806	1055.102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
353	3.52000	1552.891	80.883	1331.421	1548.812	90.942	1027.346	1797.676	98.945	1029.242	1974.828	102.625	1014.957	1897.791	42.692	1055.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
354	3.53000	1552.791	80.761	1331.423	1548.831	90.949	1027.300	1797.726	98.893	1029.146	1974.850	102.469	1014.777	1897.783	42.546	1054.803	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
355	3.54000	1552.795	80.763	1331.425	1548.804	90.947	1027.295	1797.688	98.915	1029.080	1974.835	102.286	1014.523	1897.681	42.447	1054.506	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
356	3.55000	1552.729	80.736	1331.447	1548.779	90.923	1027.336	1797.674	98.913	1029.008	1974.900	101.616	1013.711	1896.890	42.509	1053.632	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
357	3.56000	1552.715	80.752	1331.414	1548.804	90.992	1027.292	1797.691	98.880	1028.902	1975.015	101.143	1013.162	1896.870	42.268	1053.180	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
358	3.57000	1552.690	80.724	1331.415	1548.784	90.929	1027.304	1797.692	98.904	1028.765	1975.042	100.738	1012.415	1896.902	42.112	1052.773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
359	3.58000	1552.698	80.713	1331.414	1548.807	90.956	1027.252	1797.648	98.658	1028.390	1975.210	99.674	1011.273	1896.882	41.975	1052.355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
360	3.59000	1552.622	80.688	1331.419	1548.806	90.975	1027.273	1797.622	98.560	1028.241	1975.244	98.739	1009.513	1896.936	41.770	1051.795	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
361	3.60000	1552.680	80.713	1331.437	1548.802	90.964	1027.273	1797.602	98.443	1028.080	1975.496	97.793	1008.431	1896.921	41.650	1051.285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
362	3.61000	1552.635	80.663	1331.420	1548.831	90.969	1027.321	1797.619	98.381	1027.968	1975.611	96.617	1006.523	1898.781	40.513	1051.958	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
363	3.62000	1552.648	80.682	1331.408	1548.852	90.965	1027.285	1797.641	98.376	1027.923	1975.527	95.058	1004.459	1898.900	40.400	1051.812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
364	3.63000	1552.629	80.653	1331.433	1548.786	90.927	1027.323	1797.666	98.397	1027.879	1975.478	93.706	1002.257	1897.286	41.973	1050.403	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
365	3.64000	1552.643	80.653	1331.446	1548.829	90.983	1027.340	1797.719	98.428	1027.832	1975.174	92.297	999.918	1897.328	42.041	1050.372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
366	3.65000	1552.582	80.639	1331.415	1548.876	90.953	1027.283	1797.711	98.510	1027.880	1974.840	90.739	997.863	1897.407	42.024	1050.392	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
367	3.66000	1552.584	80.631	1331.417	1548.882	90.971	1027.336	1797.709	98.478	1027.932	1974.431	89.373	996.309	1897.506	42.023	1050.580	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
368	3.67000	1552.553	80.636	1331.404	1548.835	90.973	1027.343	1797.689	98.527	1027.942	1974.068	88.124	994.599	1897.496	42.148	1050.527	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
369	3.68000	1552.535	80.599	1331.416	1548.902	91.023	1027.339	1797.762	98.569	1027.992	1973.657	87.145	992.662	1899.599	40.387	1052.134	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
370	3.69000	1552.517	80.571	1331.418	1548.952	91.033	1027.338	1797.801	98.636	1028.049	1973.039	85.767	990.973	1899.716	40.329	1052.237	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
371	3.70000	1552.488	80.610	1331.428	1548.886	90.981	1027.388	1797.735	98.706	1028.067	1972.511	85.013	989.232	1899.826	40.339	1052.249	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
372	3.71000	1552.476	80.608	1331.417	1548.904	91.050	1027.362	1797.740	98.715	1028.145	1971.977	83.994	987.960	1899.850	40.311	1052.319	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
373	3.72000	1552.473	80.574	1331.383	1548.976	91.044	1027.362	1797.714	98.799	1028.225	1971.561	83.285	986.963	1899.688	40.400	1052.221	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
374	3.73000	1552.452	80.578	1331.400	1548.885	91.056	1027.397	1797.743	98.750	1028.309	1971.204	82.558	986.117	1899.619	40.371	1052.282	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
375	3.74000	1552.430	80.551	1331.396	1548.906	90.987	1027.411	1797.721	98.773	1028.391	1970.901	82.135	985.455	1899.493	40.484	1052.312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
376	3.75000	1552.400	80.562	1331.417	1548.848	90.886	1027.454	1797.719	98.831	1028.413	1970.429	81.635	984.806	1899.529	40.413	1052.443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
377	3.76000	1552.404	80.569	1331.413	1548.861	90.911	1027.465	1797.701	98.868	1028.487	1969.978	80.501	984.081	1899.605	40.373	1052.471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
378	3.77000	1552.379	80.591	1331.370	1548.912	90.991	1027.423	1797.745	98.846	1028.515	1969.782	80.178	983.603	1899.475	40.446	1052.335	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
379	3.78000	1552.399	80.582	1331.407	1548.929	91.058	1027.396	1797.715	98.789	1028.441	1969.663	80.030	983.307	1899.620	40.318	1052.455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
380	3.79000	1552.389	80.575	1331.403	1548.955	91.031	1027.348	1797.746	98.774	1028.471	1969.497	79.942	982.874	1899.508	40.429	1052.296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
381	3.80000	1552.400	80.574	1331.415	1548.960	91.036	1027.393	1797.752	98.830	1028.531	1969.315	79.735	982.520	1899.551	40.341	1052.341	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
382	3.81000	1552.399	80.553	1331.405	1549.038	91.128	1027.383	1797.743	98.798	1028.528	1969.207	79.326	981.939	1899.550	40.409	1052.368	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
383	3.82000	1552.413	80.562	1331.415	1548.910	90.914	1027.507	1797.721	98.817	1028.504	1969.107	79.351	981.679	1899.612	40.358	1052.388	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
384	3.83000	1552.452	80.573	1331.410	1548.968	91.109	1027.379	1797.783	98.976	1028.697	1969.054	79.285	981.517	1899.681	40.334	1052.500	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
385	3.84000	1552.436	80.585	1331.438	1548.956	90.950	1027.504	1797.786	99.018	1028.674	1968.976	79.311	981.384	1899.652	40.406	1052.487	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
386	3.85000	1552.494	80.592	1331.409	1549.008	91.048	1027.424	1797.774	98.938	1028.584	1968.931	79.386	981.231	1899.397	40.877	1052.254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
387	3.86000	1552.496	80.579	1331.401	1549.029	91.068	1027.415	1797.797	99.029	1028.710	1968.955	79.418	981.203	1899.386	40.986	1052.215	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
388	3.87000	1552.542	80.613	1331.403	1549.031	91.073	1027.414	1797.776	99.050	1028.703	1968.956	79.400	981.183	1899.210	41.189	1052.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
389	3.88000	1552.535	80.580	1331.416	1549.053	91.037	1027.434	1797.805	99.044	1028.711	1968.980	79.502	981.222	1899.356	41.060	1052.206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
390	3.89000	1552.615	80.618	1331.413	1548.985	91.074	1027.415	1797.806	99.043	1028.712	1969.028	79.440	981.383	1899.370	40.976	1052.211	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
391	3.90000	1552.633	80.620	1331.425	1549.034	90.989	1027.462	1797.860	99.064	1028.692	1969.079	79.505	981.436	1899.364	40.976	1052.094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
392	3.91000	1552.665	80.591	1331.431	1549.067	91.102	1027.425	1797.840	98.892	1028.542	1969.156	79.471	981.557	1899.408	40.916	1052.116	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
393	3.92000	1552.672	80.608	1331.388	1549.058	91.058	1027.424	1797.827	99.018	1028.670	1969.205	79.593	981.615	1899.352	40.953	1052.016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
394	3.93000	1552.731	80.606	1331.412	1549.051	91.114	1027.381	1797.836	99.042	1028.652	1969.238	79.740	981.624	1899.295	41.029	1051.961	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
395	3.94000	1552.734	80.590	1331.410	1549.046	91.056	1027.462	1797.850	99.019	1028.703	1969.265	79.783	981.600	1898.240	42.029	1051.134	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
396	3.95000	1552.804	80.623	1331.407	1549.012	91.060	1027.428	1797.837	98.907	1028.510	1969.265	79.890	981.622	1899.852	40.374	1052.337	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
397	3.96000	1552.747	80.615	1331.410	1549.026	91.057	1027.407	1797.842	99.023	1028.609	1969.293	80.141	981.727	1899.879	40.307	1052.359	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
398	3.97000	1552.748	80.618	1331.418	1548.979	91.056	1027.407	1797.812	98.826	1028.434	1969.402	80.612	981.956	1898.277	41.865	1051.084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
399	3.98000	1552.781	80.637	1331.422	1548.931	90.894	1027.500	1797.782	98.824	1028.423	1969.637	81.129	982.185	1899.839	40.324	1052.282	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
400	3.99000	1552.779	80.645	1331.400	1548.973	90.905	1027.476	1797.845	98.885	1028.447	1969.929	81.592	982.446	1898.254	41.853	1051.028	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
401	4.00000	1552.815	80.634	1331.417	1548.954	90.913	1027.450	1797.851	98.750	1028.359	1970.209	81.899	982.767	1898.296	41.801	1051.040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
402	4.01000	1552.846	80.634	1331.438	1548.979	91.056	1027.407	1797.829	98.696	1028.344	NaN	NaN	NaN	1899.949	40.266	1052.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
403	4.02000	1552.820	80.631	1331.422	1549.026	91.040	1027.388	1797.838	98.707	1028.346	NaN	NaN	NaN	1899.909	40.299	1052.392	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
404	4.03000	1552.850	80.670	1331.444	1548.980	91.042	1027.388	1797.846	98.681	1028.385	NaN	NaN	NaN	1899.656	40.863	1052.155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
405	4.04000	1552.855	80.663	1331.422	1548.978	91.044	1027.418	1797.874	98.667	1028.428	NaN	NaN	NaN	1899.544	41.125	1052.243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
406	4.05000	1552.838	80.658	1331.427	1548.977	91.038	1027.366	1797.841	98.744	1028.527	NaN	NaN	NaN	1899.393	41.351	1052.427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
407	4.06000	1552.845	80.682	1331.419	1548.931	90.839	1027.499	1797.873	98.860	1028.749	NaN	NaN	NaN	1899.439	41.290	1052.859	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
408	4.07000	1552.852	80.676	1331.410	1548.930	90.890	1027.465	1797.843	98.910	1028.795	NaN	NaN	NaN	1899.552	41.178	1053.435	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
409	4.08000	1552.836	80.675	1331.422	1548.952	91.036	1027.334	1797.794	98.908	1028.829	NaN	NaN	NaN	1899.360	41.421	1053.543	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
410	4.09000	1552.845	80.698	1331.430	1548.902	91.000	1027.311	1797.820	98.918	1028.877	NaN	NaN	NaN	1897.650	42.954	1052.333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
411	4.10000	1552.824	80.664	1331.383	1548.910	90.929	1027.339	1797.790	98.941	1028.942	NaN	NaN	NaN	1897.565	42.974	1052.313	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
412	4.11000	1552.834	80.702	1331.396	1548.901	90.997	1027.309	1797.756	98.936	1028.928	NaN	NaN	NaN	1897.582	43.166	1052.490	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
413	4.12000	1552.838	80.686	1331.398	1548.884	90.988	1027.324	1797.778	98.937	1029.044	NaN	NaN	NaN	1897.421	42.958	1053.165	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
414	4.13000	1552.809	80.697	1331.405	1548.857	90.990	1027.318	1797.798	98.995	1029.205	NaN	NaN	NaN	1897.391	43.168	1053.704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
415	4.14000	1552.817	80.709	1331.386	1548.855	90.995	1027.307	1797.780	99.057	1029.513	NaN	NaN	NaN	1897.275	43.303	1054.350	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
416	4.15000	1552.781	80.721	1331.397	1548.872	91.025	1027.264	1797.811	99.110	1029.596	NaN	NaN	NaN	1897.433	43.777	1054.507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
417	4.16000	1552.797	80.737	1331.399	1548.898	90.975	1027.308	1797.817	99.104	1029.584	NaN	NaN	NaN	1897.349	43.726	1054.567	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
418	4.17000	1552.808	80.718	1331.414	1548.850	90.958	1027.321	1797.811	98.979	1029.453	NaN	NaN	NaN	1897.152	43.253	1054.723	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
419	4.18000	1552.853	80.728	1331.383	1548.836	90.794	1027.449	1797.788	98.950	1029.393	NaN	NaN	NaN	1897.783	42.767	1054.885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
420	4.19000	1552.840	80.753	1331.403	1548.878	90.971	1027.318	1797.797	98.928	1029.343	NaN	NaN	NaN	1897.810	42.717	1054.783	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
421	4.20000	1552.839	80.743	1331.374	1548.851	90.972	1027.312	1797.786	98.904	1029.349	NaN	NaN	NaN	1897.804	42.710	1054.818	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
422	4.21000	1552.888	80.729	1331.385	1548.853	90.968	1027.281	1797.731	98.829	1029.400	NaN	NaN	NaN	1897.831	42.664	1054.936	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
423	4.22000	1552.861	80.766	1331.418	1548.849	90.987	1027.286	1797.714	98.761	1029.342	NaN	NaN	NaN	1897.764	42.659	1054.873	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
424	4.23000	1552.846	80.756	1331.398	1548.824	90.999	1027.240	1797.729	98.807	1029.394	NaN	NaN	NaN	1897.790	42.584	1054.784	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
425	4.24000	1552.884	80.755	1331.378	1548.804	90.970	1027.263	1797.772	98.848	1029.298	NaN	NaN	NaN	1897.092	42.899	1054.170	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
426	4.25000	1552.879	80.784	1331.391	1548.805	90.984	1027.295	1797.728	98.806	1029.259	NaN	NaN	NaN	1897.127	42.846	1054.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
427	4.26000	1552.898	80.769	1331.367	1548.807	90.931	1027.338	1797.745	98.806	1029.235	NaN	NaN	NaN	1897.093	42.831	1054.078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
428	4.27000	1552.944	80.737	1331.365	1548.803	90.956	1027.272	1797.720	98.800	1029.188	NaN	NaN	NaN	1897.068	42.750	1053.975	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
429	4.28000	1552.957	80.753	1331.389	1548.773	90.949	1027.225	1797.689	98.770	1029.145	NaN	NaN	NaN	1897.098	42.670	1053.796	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
430	4.29000	1553.035	80.863	1331.356	1548.785	90.982	1027.302	1797.706	98.692	1029.182	NaN	NaN	NaN	1897.083	42.472	1053.656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
431	4.30000	1553.054	80.881	1331.356	1548.802	90.973	1027.248	1797.707	98.674	1029.165	NaN	NaN	NaN	1897.060	42.413	1053.583	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
432	4.31000	1553.141	80.868	1331.355	1548.777	90.923	1027.284	1797.696	98.643	1029.165	NaN	NaN	NaN	1897.042	42.396	1053.537	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
433	4.32000	1553.160	80.886	1331.324	1548.780	90.944	1027.275	1797.714	98.585	1029.162	NaN	NaN	NaN	1897.096	42.386	1053.552	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
434	4.33000	1553.211	80.894	1331.341	1548.800	90.949	1027.227	1797.738	98.617	1029.131	NaN	NaN	NaN	1897.109	42.374	1053.507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
435	4.34000	1553.274	80.853	1331.329	1548.780	90.946	1027.276	1797.730	98.673	1029.040	NaN	NaN	NaN	1897.107	42.354	1053.397	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
436	4.35000	1553.289	80.887	1331.335	1548.772	90.979	1027.232	1797.698	98.619	1029.051	NaN	NaN	NaN	1897.085	42.274	1053.217	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
437	4.36000	1553.318	80.880	1331.339	1548.756	90.944	1027.242	1797.741	98.630	1028.996	NaN	NaN	NaN	1897.078	42.120	1053.030	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
438	4.37000	1553.417	80.898	1331.311	1548.755	90.949	1027.220	1797.659	98.400	1028.811	NaN	NaN	NaN	1897.133	42.092	1052.894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
439	4.38000	1553.449	80.922	1331.293	1548.750	90.924	1027.230	1797.665	98.394	1028.770	NaN	NaN	NaN	1897.135	42.029	1052.817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
440	4.39000	1553.542	80.869	1331.310	1548.735	90.965	1027.293	1797.659	98.411	1028.671	NaN	NaN	NaN	1897.130	42.060	1052.744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
441	4.40000	1553.581	80.850	1331.337	1548.751	90.990	1027.203	1797.657	98.405	1028.667	NaN	NaN	NaN	1897.135	42.043	1052.691	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
442	4.41000	1553.664	80.875	1331.309	1548.730	90.966	1027.210	1797.690	98.434	1028.648	NaN	NaN	NaN	1897.130	42.038	1052.634	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
443	4.42000	1553.707	80.858	1331.287	1548.733	90.893	1027.222	1797.617	98.286	1028.567	NaN	NaN	NaN	1897.137	41.998	1052.579	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
444	4.43000	1553.807	80.846	1331.316	1548.756	90.944	1027.244	1797.626	98.284	1028.488	NaN	NaN	NaN	1897.101	41.884	1052.304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
445	4.44000	1553.837	80.847	1331.299	1548.724	90.789	1027.335	1797.651	98.304	1028.358	NaN	NaN	NaN	1897.099	41.756	1051.987	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
446	4.45000	1553.915	80.848	1331.305	1548.776	90.955	1027.228	1797.672	98.233	1028.194	NaN	NaN	NaN	1897.079	41.653	1051.608	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
447	4.46000	1554.025	80.880	1331.319	1548.777	90.975	1027.219	1797.669	98.184	1028.046	NaN	NaN	NaN	1897.122	41.525	1051.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
448	4.47000	1554.069	80.875	1331.305	1548.833	90.938	1027.255	1797.677	98.122	1027.877	NaN	NaN	NaN	1897.319	41.755	1050.211	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
449	4.48000	1554.145	80.853	1331.310	1548.807	90.904	1027.312	1797.646	98.085	1027.718	NaN	NaN	NaN	1897.335	41.639	1049.797	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
450	4.49000	1554.223	80.800	1331.311	1548.808	90.946	1027.257	1797.664	98.043	1027.641	NaN	NaN	NaN	1897.373	41.560	1049.605	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
451	4.50000	1554.264	80.788	1331.329	1548.855	90.982	1027.271	1797.648	98.014	1027.573	NaN	NaN	NaN	1897.367	41.526	1049.470	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
452	4.51000	1554.341	80.779	1331.320	1548.823	90.933	1027.248	1797.651	97.967	1027.481	NaN	NaN	NaN	1897.376	41.502	1049.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
453	4.52000	1554.433	80.770	1331.310	1548.809	90.898	1027.328	1797.697	98.103	1027.589	NaN	NaN	NaN	1897.486	41.652	1049.293	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
454	4.53000	1554.537	80.758	1331.322	1548.853	90.942	1027.255	1797.687	98.139	1027.556	NaN	NaN	NaN	1897.535	41.556	1049.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
455	4.54000	1554.590	80.762	1331.269	1548.875	90.974	1027.231	1797.731	98.164	1027.564	NaN	NaN	NaN	1897.375	41.319	1049.425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
456	4.55000	1554.719	80.759	1331.282	1548.852	90.789	1027.390	1797.725	98.287	1027.601	NaN	NaN	NaN	1897.657	41.688	1049.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
457	4.56000	1554.812	80.701	1331.300	1548.921	91.011	1027.245	1797.788	98.241	1027.620	NaN	NaN	NaN	1899.311	40.233	1050.297	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
458	4.57000	1554.873	80.691	1331.295	1548.940	90.964	1027.308	1797.818	98.265	1027.592	NaN	NaN	NaN	1899.380	40.194	1050.211	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
459	4.58000	1554.983	80.651	1331.276	1548.923	90.835	1027.376	1797.823	98.271	1027.598	NaN	NaN	NaN	1899.365	40.213	1050.183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
460	4.59000	1555.093	80.637	1331.276	1548.985	90.851	1027.393	1797.833	98.278	1027.544	NaN	NaN	NaN	1899.095	40.221	1050.041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
461	4.60000	1555.176	80.610	1331.274	1549.023	90.973	1027.323	1797.772	98.341	1027.600	NaN	NaN	NaN	1898.828	40.339	1050.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
462	4.61000	1555.236	80.611	1331.245	1549.042	91.015	1027.291	1797.796	98.356	1027.678	NaN	NaN	NaN	1898.660	40.458	1050.271	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
